chunk_id,content
55,"isso, vamos fazer isso, vamos fazer isso, vamos
vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso"
56,"fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos
vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos faze"
57,"vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos
vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamo"
58,"isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos
vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso"
59,"fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos
vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos faze"
60,"vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos
vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamo"
61,"isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos
vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso"
62,"fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos fazer isso, vamos
e eu acho que você vai fazer isso, e você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, voc"
63,"sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe
você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você"
64,"sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você não sabe, você"
